date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:58	42749/42749	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:51:56%20GMT	https://edutics.temptics.com/assets/img/course-1.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/course-1.jpg	(from https://edutics.temptics.com/)
17:05:59	809/809	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2012:26:56%20GMT	https://edutics.temptics.com/assets/img/icon/clock.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/clock.svg	(from https://edutics.temptics.com/)
17:05:59	2495/2495	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2012:38:42%20GMT	https://edutics.temptics.com/assets/img/icon/user-group.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/user-group.svg	(from https://edutics.temptics.com/)
17:05:59	4608/4608	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20May%202024%2012:39:04%20GMT	https://edutics.temptics.com/assets/img/icon/lesson.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/lesson.svg	(from https://edutics.temptics.com/)
17:05:59	2911/2911	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:53:44%20GMT	https://edutics.temptics.com/assets/img/user.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/user.png	(from https://edutics.temptics.com/)
17:06:00	31063/31063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:51:58%20GMT	https://edutics.temptics.com/assets/img/course-2.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/course-2.jpg	(from https://edutics.temptics.com/)
17:06:00	40594/40594	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:51:58%20GMT	https://edutics.temptics.com/assets/img/course-3.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/course-3.jpg	(from https://edutics.temptics.com/)
17:06:00	40803/40803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:00%20GMT	https://edutics.temptics.com/assets/img/course-4.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/course-4.jpg	(from https://edutics.temptics.com/)
17:06:00	139360/139360	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:51:12%20GMT	https://edutics.temptics.com/assets/img/about-us-bg.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/about-us-bg.png	(from https://edutics.temptics.com/)
17:06:01	64621/64621	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:51:12%20GMT	https://edutics.temptics.com/assets/img/about-2-image-1.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/about-2-image-1.png	(from https://edutics.temptics.com/)
17:06:01	37453/37453	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:51:12%20GMT	https://edutics.temptics.com/assets/img/about-2-image-2.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/about-2-image-2.png	(from https://edutics.temptics.com/)
17:06:01	11507/11507	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20May%202024%2012:26:52%20GMT	https://edutics.temptics.com/assets/img/about-2-img-vector.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/about-2-img-vector.svg	(from https://edutics.temptics.com/)
17:06:01	565/565	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20May%202024%2012:27:48%20GMT	https://edutics.temptics.com/assets/img/about-2-img-vector-2.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/about-2-img-vector-2.svg	(from https://edutics.temptics.com/)
17:06:02	26269/26269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:30%20GMT	https://edutics.temptics.com/assets/img/event-4.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/event-4.jpg	(from https://edutics.temptics.com/)
17:06:02	1785/1785	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2005:05:38%20GMT	https://edutics.temptics.com/assets/img/icon/convoc-cap.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/convoc-cap.svg	(from https://edutics.temptics.com/)
17:06:02	575/575	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20May%202024%2013:05:48%20GMT	https://edutics.temptics.com/assets/img/icon/clock-fill-yellow.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/clock-fill-yellow.svg	(from https://edutics.temptics.com/)
17:06:02	24302/24302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:24%20GMT	https://edutics.temptics.com/assets/img/event-2.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/event-2.jpg	(from https://edutics.temptics.com/)
17:06:03	22678/22678	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:28%20GMT	https://edutics.temptics.com/assets/img/event-3.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/event-3.jpg	(from https://edutics.temptics.com/)
17:06:03	29926/29926	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:20%20GMT	https://edutics.temptics.com/assets/img/event-1.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/event-1.jpg	(from https://edutics.temptics.com/)
17:06:03	1686/1686	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2006:01:20%20GMT	https://edutics.temptics.com/assets/img/cta-2-txt-vector.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/cta-2-txt-vector.svg	(from https://edutics.temptics.com/)
17:06:03	46905/46905	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:52:02%20GMT	https://edutics.temptics.com/assets/img/cta-2-img.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/cta-2-img.png	(from https://edutics.temptics.com/)
17:06:03	56000/56000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:46%20GMT	https://edutics.temptics.com/assets/img/faq-2-img-1.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/faq-2-img-1.jpg	(from https://edutics.temptics.com/)
17:06:04	65603/65603	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:48%20GMT	https://edutics.temptics.com/assets/img/faq-2-img-2.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/faq-2-img-2.jpg	(from https://edutics.temptics.com/)
17:06:04	575/575	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2008:13:02%20GMT	https://edutics.temptics.com/assets/img/faq-img-vector.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/faq-img-vector.svg	(from https://edutics.temptics.com/)
17:06:04	3142/3142	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2008:42:52%20GMT	https://edutics.temptics.com/assets/img/faq-2-vector.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/faq-2-vector.svg	(from https://edutics.temptics.com/)
17:06:04	25795/25795	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:53:00%20GMT	https://edutics.temptics.com/assets/img/instructor-1.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/instructor-1.jpg	(from https://edutics.temptics.com/)
17:06:05	28461/28461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:53:12%20GMT	https://edutics.temptics.com/assets/img/instructor-2.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/instructor-2.jpg	(from https://edutics.temptics.com/)
17:06:05	33904/33904	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:53:14%20GMT	https://edutics.temptics.com/assets/img/instructor-3.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/instructor-3.jpg	(from https://edutics.temptics.com/)
17:06:05	23983/23983	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:53:14%20GMT	https://edutics.temptics.com/assets/img/instructor-4.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/instructor-4.jpg	(from https://edutics.temptics.com/)
17:06:05	1265/1265	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Apr%202024%2011:04:32%20GMT	https://edutics.temptics.com/assets/img/admission-vector-2.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/admission-vector-2.svg	(from https://edutics.temptics.com/)
17:06:05	509/509	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2011:19:14%20GMT	https://edutics.temptics.com/assets/img/instructor-vector.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/instructor-vector.svg	(from https://edutics.temptics.com/)
17:06:06	5891/5891	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:53:44%20GMT	https://edutics.temptics.com/assets/img/user-2.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/user-2.png	(from https://edutics.temptics.com/)
17:06:06	169/169	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2012:00:38%20GMT	https://edutics.temptics.com/assets/img/icon/quotation.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/quotation.svg	(from https://edutics.temptics.com/)
17:06:06	311/311	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2011:37:14%20GMT	https://edutics.temptics.com/assets/img/icon/star.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/star.svg	(from https://edutics.temptics.com/)
17:06:06	16620/16620	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2012%20May%202024%2012:17:42%20GMT	https://edutics.temptics.com/assets/img/testimonial-2-vector.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/testimonial-2-vector.svg	(from https://edutics.temptics.com/)
17:06:07	851/851	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:53:40%20GMT	https://edutics.temptics.com/assets/img/stat-1.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/stat-1.png	(from https://edutics.temptics.com/)
17:06:07	752/752	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:53:40%20GMT	https://edutics.temptics.com/assets/img/stat-2.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/stat-2.png	(from https://edutics.temptics.com/)
17:06:07	819/819	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:53:42%20GMT	https://edutics.temptics.com/assets/img/stat-3.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/stat-3.png	(from https://edutics.temptics.com/)
17:06:07	988/988	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2012:53:42%20GMT	https://edutics.temptics.com/assets/img/stat-4.png	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/stat-4.png	(from https://edutics.temptics.com/)
17:06:08	77434/77434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:52:04%20GMT	https://edutics.temptics.com/assets/img/cta-3-bg.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/cta-3-bg.jpg	(from https://edutics.temptics.com/)
17:06:08	98244/98244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2012:51:12%20GMT	https://edutics.temptics.com/assets/img/blog-big.jpg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/blog-big.jpg	(from https://edutics.temptics.com/)
17:06:08	1387/1387	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202024%2006:18:50%20GMT	https://edutics.temptics.com/assets/img/icon/user-filled-purple.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/user-filled-purple.svg	(from https://edutics.temptics.com/)
17:06:08	1259/1259	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202024%2006:17:52%20GMT	https://edutics.temptics.com/assets/img/icon/comment.svg	C:/Users/Administrator/Desktop/form%20ampi/edutics.temptics.com/assets/img/icon/comment.svg	(from https://edutics.temptics.com/)
